Date,CPA,conversion_rate,CPC,CPE,clicks,impressions,purchases,spend,AOV,ROAS,RPC,revenue
2023-01-04 00:00:00,95.97,0.00599,0.5746706586826347,0.027585513078470826,167,43232,1,95.97,90.96,0.9477961863082213,0.5446706586826346,90.96
2023-01-06 00:00:00,15,0.04000,0.6,0.019329896907216496,75,19678,3,45,1855.36,123.69066666666666,74.2144,5566.08
2023-01-08 00:00:00,47.59,0.01205,0.5733734939759036,0.01836033950617284,83,21712,1,47.59,2817.49,59.20340407648665,33.94566265060241,2817.49
2023-01-11 00:00:00,39.98,0.02439,0.9751219512195122,0.013502195204322862,41,12928,1,39.98,54.06,1.3521760880440221,1.3185365853658537,54.06
2023-01-12 00:00:00,13.373333333333333,0.05882,0.7866666666666666,0.013009079118028533,51,13429,3,40.12,95.78666666666668,7.162512462612164,5.634509803921569,287.36
2023-01-19 00:00:00,39.36,0.03030,1.1927272727272726,0.012921864740643467,33,13646,1,39.36,59.01,1.4992378048780488,1.788181818181818,59.01
2023-01-28 00:00:00,41.95,0.03125,1.3109375,0.014944780904880656,32,14742,1,41.95,37.31,0.8893921334922527,1.1659375,37.31
2023-01-31 00:00:00,39.85,0.02564,1.021794871794872,0.015991171749598715,39,13716,1,39.85,2247.03,56.38720200752823,57.61615384615385,2247.03
2023-02-02 00:00:00,7.952,0.19231,1.5292307692307692,0.01724945770065076,26,12220,5,39.76,98.818,12.426810865191147,19.003461538461536,494.09
2023-02-03 00:00:00,40.24,0.02632,1.0589473684210526,0.017916295636687445,38,11770,1,40.24,57.85,1.437624254473161,1.5223684210526316,57.85
2023-02-04 00:00:00,23.505,0.04878,1.1465853658536584,0.01655864741106023,41,18340,2,47.01,1243.6100000000001,52.90831737928101,60.6639024390244,2487.2200000000003
2023-02-05 00:00:00,34.39,0.02564,0.8817948717948718,0.01792079207920792,78,31246,2,68.78,117.185,3.407531259086944,3.00474358974359,234.37
2023-02-06 00:00:00,29.5,0.02564,0.7564102564102564,0.021223021582733814,78,20550,2,59,83.07,2.8159322033898304,2.13,166.14
2023-02-07 00:00:00,57.39,0.01563,0.89671875,0.020150983146067416,64,19825,1,57.39,53.94,0.9398849973863042,0.8428125,53.94
2023-02-10 00:00:00,28.53,0.03704,1.0566666666666666,0.01956119300651354,54,18565,2,57.06,59.17,2.073957237995093,2.1914814814814814,118.34
2023-02-14 00:00:00,56.3,0.01587,0.8936507936507936,0.017549875311720697,63,21763,1,56.3,214.35,3.8072824156305507,3.4023809523809523,214.35
2023-02-16 00:00:00,11.086,0.07463,0.8273134328358209,0.017359849671155652,67,20209,5,55.43,1803.3999999999996,162.67364243189604,134.58208955223878,9016.999999999998
2023-02-17 00:00:00,18.763333333333332,0.04615,0.866,0.016975271411338963,65,19347,3,56.29,152.92333333333335,8.15011547344111,7.058000000000001,458.77000000000004
2023-02-18 00:00:00,19.403333333333332,0.03571,0.6929761904761905,0.017634050287791577,84,20496,3,58.21,237.84333333333333,12.257859474317128,8.494404761904761,713.53
2023-02-20 00:00:00,27.8,0.04167,1.1583333333333334,0.017171093267449044,48,20926,2,55.6,263.93,9.493884892086331,10.997083333333334,527.86
2023-02-22 00:00:00,55.37,0.01724,0.954655172413793,0.01766188197767145,58,19510,1,55.37,58.8,1.0619469026548674,1.013793103448276,58.8
2023-02-24 00:00:00,55.55,0.01754,0.9745614035087719,0.018572383818121027,57,17908,1,55.55,146.64,2.6397839783978396,2.572631578947368,146.64
